cntr_01,dist_x,pang_x,name_01,ra_01,dec_01,pgc_name,pgc,ra,dec,gl_deg,gb_deg,resolution,has_fuv,has_nuv,has_wise1,has_wise2,has_wise3,has_wise4,time_fuv,time_nuv,afuv,anuv,rms_fuv,std_fuv,rms_nuv,std_nuv,rms_wise1,std_wise1,rms_wise2,std_wise2,rms_wise3,std_wise3,rms_wise4,std_wise4,sat_effects_fuv,star_area_fuv,star_flux_fuv,star_flag_fuv,sat_effects_nuv,star_area_nuv,star_flux_nuv,star_flag_nuv,sat_effects_wise1,star_area_wise1,star_flux_wise1,star_flag_wise1,sat_effects_wise2,star_area_wise2,star_flux_wise2,star_flag_wise2,sat_effects_wise3,star_area_wise3,star_flux_wise3,star_flag_wise3,sat_effects_wise4,star_area_wise4,star_flux_wise4,star_flag_wise4,galaxy_mask_overlap,galaxy_overlap_flag,flux_fuv,rms_flux_fuv,std_flux_fuv,flux_nuv,rms_flux_nuv,std_flux_nuv,flux_wise1,rms_flux_wise1,std_flux_wise1,flux_wise2,rms_flux_wise2,std_flux_wise2,flux_wise3,rms_flux_wise3,std_flux_wise3,flux_wise4,rms_flux_wise4,std_flux_wise4,dist_mpc,e_dist_dex,mtol,method_mtol,logmass,e_logmass,logsfr,e_logsfr,method_sfr,deltams,absbtc,complete_sample,summary_url
1,0.710047,-16.615206,ARP220,2.3373880050E+02,2.3502668200E+01,PGC55497,55497,233.738739,23.502857,36.626797,53.028217,gauss15,1,1,1,1,1,1,264.2,285.4,0.450,0.450,1.9756E-04,2.9308E-04,1.6113E-04,9.0936E-04,0.00411,0.05108,0.00335,0.02954,1.6603E-02,3.0403E-02,1.2460E-01,3.5880E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,1,0.000,0.000,0,0.0000E+00,0,2.3067E-04,1.2811E-06,1.6075E-06,6.2071E-04,1.1085E-06,2.0078E-06,4.6998E-02,1.0392E-05,1.9986E-04,4.0973E-02,1.3453E-05,1.1860E-04,4.6089E-01,1.4170E-04,1.8340E-04,5.0767E+00,6.7178E-04,1.9345E-03,82.604,0.077,0.200,SSFRLIKE,10.62,0.10,2.02,0.20,FUV+WISE4,1.72,-21.208,0,"<a href=""/data/WISE/z0MGS/images/PGC55497.html"">Summary</a>"
2,0.427708,-173.742822,IC0480,1.1884663350E+02,2.6742816800E+01,PGC22188,22188,118.846619,26.742699,194.367355,25.093042,gauss15,1,1,1,1,1,1,1507.3,1935.5,0.372,0.372,6.8019E-05,1.5032E-03,1.0908E-04,1.6271E-02,0.00315,0.62345,0.00362,0.32559,2.0595E-02,6.0300E-02,1.4869E-01,1.6569E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,2.4060E-04,7.0758E-07,1.2519E-05,5.5199E-04,8.6883E-07,1.0653E-04,2.4595E-02,1.5953E-05,4.8302E-03,1.6692E-02,2.8088E-05,2.5573E-03,1.0714E-01,3.5319E-04,6.0688E-04,1.4665E-01,1.2192E-03,1.3586E-03,61.916,0.134,0.327,SSFRLIKE,10.30,0.13,0.25,0.20,FUV+WISE4,0.16,-20.219,0,"<a href=""/data/WISE/z0MGS/images/PGC22188.html"">Summary</a>"
3,0.549435,37.359297,IC0540,1.4254282950E+02,7.9025896000E+00,PGC26968,26968,142.542923,7.902711,225.220001,38.725845,gauss15,1,1,1,1,1,1,1849.2,2808.5,0.540,0.540,6.8556E-05,8.9479E-05,7.3076E-05,1.8273E-04,0.00222,0.01281,0.00284,0.00883,2.2531E-02,2.5631E-02,1.6338E-01,1.6821E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,8.3350E-05,4.0415E-07,4.9394E-07,2.0851E-04,3.8712E-07,7.9861E-07,2.2475E-02,8.0301E-06,5.8301E-05,1.2959E-02,1.7396E-05,4.3689E-05,2.5419E-02,2.3463E-04,2.6434E-04,2.9628E-02,8.4567E-04,8.7071E-04,29.390,0.216,0.500,SSFRLIKE,9.80,0.10,-1.08,0.20,FUV+WISE4,-0.84,-18.599,1,"<a href=""/data/WISE/z0MGS/images/PGC26968.html"">Summary</a>"
4,0.485972,-15.630581,IC0944,2.0787863850E+02,1.4091974900E+01,PGC49204,49204,207.878601,14.092105,352.990997,70.863502,gauss15,1,1,1,1,1,1,87.4,154.6,0.211,0.211,2.2889E-04,4.0862E-04,2.1201E-04,7.4868E-04,0.00252,0.02999,0.00287,0.01777,1.5560E-02,4.3974E-02,1.1203E-01,1.4603E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,1.7850E-04,7.7006E-07,2.9940E-06,2.8243E-04,2.0333E-06,4.8729E-06,4.9295E-02,1.1529E-05,1.9500E-04,2.8906E-02,2.0678E-05,1.1610E-04,6.5010E-02,2.4428E-04,3.6345E-04,7.4854E-02,8.5140E-04,1.1098E-03,104.376,0.061,0.500,SSFRLIKE,11.24,0.10,0.42,0.20,FUV+WISE4,-0.29,-21.108,0,"<a href=""/data/WISE/z0MGS/images/PGC49204.html"">Summary</a>"
5,0.031783,143.534399,IC1151,2.3963476050E+02,1.7441482000E+01,PGC56537,56537,239.634766,17.441475,30.364435,45.903503,gauss15,1,1,1,1,1,1,184.3,147.7,0.333,0.333,2.1543E-04,2.8785E-04,2.2684E-04,1.2946E-02,0.00282,0.10067,0.00316,0.05594,1.5818E-02,2.9787E-02,1.4054E-01,1.5823E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,2.5915E-03,2.7597E-06,3.3793E-06,3.8397E-03,3.1883E-06,1.3611E-04,2.7425E-02,1.6380E-05,1.0661E-03,1.5864E-02,2.9601E-05,5.9929E-04,6.0293E-02,3.5301E-04,4.6014E-04,9.3489E-02,1.4947E-03,1.6828E-03,24.200,0.125,0.329,SSFRLIKE,9.54,0.10,-0.52,0.20,FUV+WISE4,-0.11,-19.324,1,"<a href=""/data/WISE/z0MGS/images/PGC56537.html"">Summary</a>"
6,1.271982,10.599009,IC1199,2.4264300000E+02,1.0040069400E+01,PGC57373,57373,242.643066,10.040417,22.772037,40.191345,gauss15,1,1,1,1,1,1,133.6,123.4,0.467,0.467,2.7377E-04,1.2171E-02,2.9709E-04,5.2148E-02,0.00345,2.95056,0.00347,2.79061,1.8722E-02,4.6659E-01,1.3464E-01,2.1568E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,6.0237E-04,1.9331E-06,7.2222E-05,1.0700E-03,1.9419E-06,1.5859E-04,2.6979E-02,1.0392E-05,1.2971E-02,1.5956E-02,1.5157E-05,1.4623E-02,4.8820E-02,2.2414E-04,2.7802E-03,7.8299E-02,7.7029E-04,1.2340E-03,71.220,0.088,0.418,SSFRLIKE,10.57,0.20,0.17,0.20,FUV+WISE4,-0.10,-20.676,0,"<a href=""/data/WISE/z0MGS/images/PGC57373.html"">Summary</a>"
7,0.001232,28.803417,IC1683,2.0661916500E+01,3.4437000000E+01,PGC5008,5008,20.661917,34.437000,130.216675,-27.992798,gauss15,1,1,1,1,1,1,1556.1,1491.0,0.445,0.445,8.6112E-05,1.2470E-04,9.7521E-05,4.6354E-04,0.00291,0.05408,0.00378,0.03040,1.4411E-02,2.0135E-02,1.1670E-01,1.1994E-01,0,0.000,0.000,0,0,0.049,0.006,0,0,0.086,0.017,0,0,0.086,0.015,0,0,0.012,0.000,0,0,0.000,0.000,0,0.0000E+00,0,1.3093E-04,6.3372E-07,8.0742E-07,4.0261E-04,6.3512E-07,2.8733E-06,2.9092E-02,9.4096E-06,3.1399E-04,1.7741E-02,1.6968E-05,1.8103E-04,7.9496E-02,1.9114E-04,2.1474E-04,2.3558E-01,7.4328E-04,7.6393E-04,72.410,0.087,0.282,SSFRLIKE,10.45,0.10,0.58,0.20,FUV+WISE4,0.39,-20.912,0,"<a href=""/data/WISE/z0MGS/images/PGC5008.html"">Summary</a>"
8,0.068427,82.442136,IC2247,1.2399615750E+02,2.3199601500E+01,PGC23169,23169,123.996178,23.199604,199.834015,28.333509,gauss15,1,1,1,1,1,1,107.8,75.9,0.467,0.467,2.5191E-04,1.7864E-03,3.4079E-04,1.2147E-02,0.00341,0.12561,0.00395,0.06966,2.2438E-02,3.6140E-02,1.5922E-01,1.7862E-01,0,0.000,0.000,0,0,0.187,0.308,1,0,0.226,0.178,0,0,0.206,0.166,0,0,0.142,0.054,0,0,0.000,0.000,0,0.0000E+00,0,3.0389E-04,2.6040E-06,1.6404E-05,5.4814E-04,4.0719E-06,1.0794E-04,3.6123E-02,1.8367E-05,1.0976E-03,2.3710E-02,3.2794E-05,6.1708E-04,9.1332E-02,4.2137E-04,4.9339E-04,1.2434E-01,1.3992E-03,1.5696E-03,60.506,0.082,0.412,SSFRLIKE,10.55,0.10,0.17,0.20,FUV+WISE4,-0.08,-21.336,0,"<a href=""/data/WISE/z0MGS/images/PGC23169.html"">Summary</a>"
9,0.053727,-46.358023,IC2487,1.4253832650E+02,2.0090901600E+01,PGC26966,26966,142.538315,20.090912,210.373489,43.653870,gauss15,1,1,1,1,1,1,487.2,1959.7,0.432,0.432,1.2225E-04,1.8562E-04,9.7764E-05,1.4479E-03,0.00293,0.15942,0.00422,0.08397,2.3096E-02,2.9602E-02,1.6598E-01,1.8206E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,6.7143E-04,1.2936E-06,1.7860E-06,1.0838E-03,8.6881E-07,1.2144E-05,2.8137E-02,1.5896E-05,1.3797E-03,1.6493E-02,3.1932E-05,7.3449E-04,4.9957E-02,4.2725E-04,4.8534E-04,7.0750E-02,1.4610E-03,1.6024E-03,63.475,0.099,0.435,SSFRLIKE,10.51,0.10,0.04,0.20,FUV+WISE4,-0.18,-20.944,0,"<a href=""/data/WISE/z0MGS/images/PGC26966.html"">Summary</a>"
10,0.063911,162.166918,IC4566,2.3417566650E+02,4.3539354100E+01,PGC55601,55601,234.175674,43.539337,70.248383,53.003048,gauss15,1,1,1,1,1,1,183.6,1580.6,0.234,0.234,1.9750E-04,9.5630E-04,9.3153E-05,1.9507E-03,0.00244,0.09306,0.00255,0.06116,9.7126E-03,3.4131E-01,7.0087E-02,5.2468E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,3.5337E-04,1.8449E-06,4.5067E-06,5.8737E-04,6.6494E-07,8.2057E-06,3.3553E-02,8.5984E-06,5.0011E-04,1.9498E-02,1.3855E-05,3.2799E-04,3.9978E-02,1.3551E-04,1.6750E-03,5.1408E-02,5.0019E-04,3.7445E-03,85.585,0.074,0.500,SSFRLIKE,10.90,0.10,0.14,0.20,FUV+WISE4,-0.35,-20.957,0,"<a href=""/data/WISE/z0MGS/images/PGC55601.html"">Summary</a>"
11,0.001081,-2.829960,IC5376,3.3233400000E-01,3.4525722200E+01,PGC102,102,0.332334,34.525723,111.339622,-27.215446,gauss15,1,1,1,1,1,1,165.0,147.1,0.642,0.642,2.6034E-04,5.2959E-04,2.5312E-04,7.1870E-04,0.00343,0.04732,0.00326,0.03054,1.8466E-02,3.1833E-02,1.3749E-01,1.6304E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,4.2897E-04,2.7033E-06,4.7578E-06,5.2727E-04,2.5812E-06,5.6622E-06,2.7086E-02,1.4440E-05,3.8461E-04,1.5459E-02,2.3605E-05,2.4888E-04,2.9056E-02,3.3616E-04,4.0817E-04,3.4053E-02,1.1326E-03,1.3431E-03,74.817,0.084,0.500,SSFRLIKE,10.70,0.10,-0.10,0.20,FUV+WISE4,-0.45,-20.749,0,"<a href=""/data/WISE/z0MGS/images/PGC102.html"">Summary</a>"
12,0.391439,-107.170596,NGC0444,1.8956845500E+01,3.1080213200E+01,PGC4561,4561,18.956724,31.080181,129.056549,-31.501265,gauss15,1,1,1,1,1,1,1792.8,5319.5,0.560,0.560,7.6361E-05,3.5595E-03,6.1106E-05,2.5642E-03,0.00275,1.16787,0.00376,0.61339,1.5712E-02,1.1157E-01,1.1228E-01,1.2489E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,7.1031E-04,7.0532E-07,2.6457E-05,1.0803E-03,4.6490E-07,1.8287E-05,9.3486E-03,1.2030E-05,8.5442E-03,4.6959E-03,2.3177E-05,4.5981E-03,1.8633E-02,2.3229E-04,8.9817E-04,1.4411E-02,8.5048E-04,9.4601E-04,64.062,0.160,0.409,SSFRLIKE,10.01,0.30,-0.36,0.20,FUV+WISE4,-0.26,-20.472,0,"<a href=""/data/WISE/z0MGS/images/PGC4561.html"">Summary</a>"
13,0.001898,-161.468291,NGC0447,1.8906666000E+01,3.3067638900E+01,PGC4550,4550,18.906666,33.067638,128.755432,-29.530348,gauss15,0,0,1,1,1,1,null,null,null,null,null,null,null,null,0.00354,0.30536,0.00372,0.16854,1.5714E-02,3.3156E-02,1.0754E-01,1.1634E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.441,0.683,1,0,0.408,0.619,1,0,0.205,0.296,1,0,0.000,0.000,0,0.0000E+00,0,null,null,null,null,null,null,7.2633E-02,2.6434E-05,4.2663E-03,4.0191E-02,4.2233E-05,2.3956E-03,7.1941E-02,4.2855E-04,6.3310E-04,5.7543E-02,1.6166E-03,1.7489E-03,82.604,0.076,0.500,W4W1,11.21,0.10,0.18,0.20,WISE4,null,-19.871,0,"<a href=""/data/WISE/z0MGS/images/PGC4550.html"">Summary</a>"
14,0.005760,0.000000,NGC0477,2.0334816000E+01,4.0488214800E+01,PGC4915,4915,20.334816,40.488216,129.059158,-22.027409,gauss15,1,1,1,1,1,1,661.4,688.0,0.475,0.475,1.4212E-04,1.7625E-03,1.4186E-04,8.0973E-03,0.00452,0.09817,0.00415,0.05328,1.3620E-02,5.2387E-02,9.8617E-02,1.3410E-01,0,0.000,0.000,0,0,0.423,0.447,1,0,0.577,0.610,1,0,0.514,0.560,1,0,0.063,0.023,0,0,0.000,0.000,0,0.0000E+00,0,1.6757E-03,1.2872E-06,8.3694E-06,2.4477E-03,1.1748E-06,5.4247E-05,2.6959E-02,1.4423E-05,6.0042E-04,1.5889E-02,2.1717E-05,3.3413E-04,5.6985E-02,2.0860E-04,3.4323E-04,8.4512E-02,7.4865E-04,1.0180E-03,92.045,0.012,0.365,SSFRLIKE,10.74,0.10,0.54,0.20,FUV+WISE4,0.16,-21.921,0,"<a href=""/data/WISE/z0MGS/images/PGC4915.html"">Summary</a>"
15,1.205848,167.173914,NGC0496,2.0798037000E+01,3.3528872000E+01,PGC5061,5061,20.798126,33.528545,130.487061,-28.876833,gauss15,1,1,1,1,1,1,4980.8,3967.5,0.649,0.649,5.3775E-05,2.3324E-04,6.2419E-05,3.8675E-04,0.00365,0.08125,0.00347,0.04842,1.5649E-02,3.7695E-02,1.1043E-01,1.2848E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,1.2245E-03,2.7220E-07,8.5062E-07,1.7472E-03,3.1639E-07,1.4168E-06,1.8651E-02,7.5646E-06,3.6475E-04,1.1773E-02,1.2789E-05,2.2257E-04,5.9399E-02,1.4108E-04,2.0196E-04,7.8698E-02,5.0121E-04,5.8314E-04,79.616,0.222,0.330,SSFRLIKE,10.41,0.10,0.34,0.20,FUV+WISE4,0.18,-21.231,0,"<a href=""/data/WISE/z0MGS/images/PGC5061.html"">Summary</a>"
16,0.002468,-151.078074,NGC0523,2.1336615000E+01,3.4024990700E+01,PGC5268,5268,21.336615,34.024990,130.909668,-28.320845,gauss15,1,1,1,1,1,1,2875.1,3606.6,0.480,0.480,5.9977E-05,4.0579E-04,6.5626E-05,1.4425E-02,0.00300,0.12676,0.00373,0.06981,1.4854E-02,5.4399E-02,1.1012E-01,1.4584E-01,0,0.000,0.000,0,0,0.131,0.334,1,0,0.175,0.484,1,0,0.158,0.442,1,0,0.064,0.240,1,0,0.000,0.000,0,0.0000E+00,0,8.7149E-04,9.3328E-07,5.2719E-06,5.0113E-03,9.7131E-07,1.6456E-04,5.2581E-02,2.0018E-05,1.4591E-03,3.4143E-02,3.6047E-05,8.2139E-04,1.1740E-01,3.9172E-04,7.4211E-04,2.2274E-01,1.3713E-03,1.8161E-03,73.080,0.016,0.372,SSFRLIKE,10.83,0.10,0.60,0.20,FUV+WISE4,0.16,-21.945,0,"<a href=""/data/WISE/z0MGS/images/PGC5268.html"">Summary</a>"
17,0.005830,171.130909,NGC0528,2.1389898000E+01,3.3671472200E+01,PGC5290,5290,21.389898,33.671471,131.019684,-28.663752,gauss15,1,1,1,1,1,1,4077.5,4237.1,0.577,0.577,5.2310E-05,1.8653E-04,5.8985E-05,6.9586E-03,0.00270,1.20010,0.00331,0.62150,1.6213E-02,1.1936E-01,1.0829E-01,1.2535E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.014,0.002,0,0,0.014,0.002,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,7.8649E-05,5.4417E-07,1.6540E-06,2.5510E-04,5.5198E-07,5.8906E-05,5.2307E-02,1.3886E-05,9.5713E-03,2.9700E-02,2.4163E-05,5.2248E-03,2.8266E-02,2.5761E-04,1.0983E-03,4.1859E-02,9.5547E-04,1.1060E-03,70.632,0.090,0.500,SSFRLIKE,10.93,0.12,-0.17,0.20,FUV+WISE4,null,-20.949,0,"<a href=""/data/WISE/z0MGS/images/PGC5290.html"">Summary</a>"
18,0.003437,160.501275,NGC0551,2.1919416000E+01,3.7182888900E+01,PGC5450,5450,21.919416,37.182888,130.897003,-25.127630,gauss15,0,1,1,1,1,1,null,72.4,null,0.509,null,null,3.5880E-04,8.6380E-04,0.00259,0.08506,0.00320,0.04763,1.2881E-02,1.7914E-02,9.7668E-02,1.1013E-01,0,0.000,0.000,0,0,0.010,0.004,0,0,0.020,0.006,0,0,0.010,0.002,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,null,null,null,1.4993E-03,3.1619E-06,6.1506E-06,3.0466E-02,1.0316E-05,5.5188E-04,1.7869E-02,1.8805E-05,3.1404E-04,5.9012E-02,2.0248E-04,2.2908E-04,6.8262E-02,6.8217E-04,7.6919E-04,73.723,0.071,0.426,SSFRLIKE,10.66,0.10,0.23,0.20,NUV+WISE4,-0.10,-21.830,0,"<a href=""/data/WISE/z0MGS/images/PGC5450.html"">Summary</a>"
19,0.004181,-80.082812,NGC1167,4.5426526500E+01,3.5205730200E+01,PGC11425,11425,45.426525,35.205730,150.935028,-20.485619,gauss15,1,1,1,1,1,1,119.5,10766.6,1.491,1.491,4.6560E-04,5.0748E-04,9.1394E-05,1.6577E-03,0.00406,1.05254,0.00414,0.57588,2.2738E-02,1.1021E-01,1.5500E-01,1.7616E-01,0,0.000,0.000,0,0,0.030,0.027,0,0,0.069,0.040,0,0,0.059,0.033,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,2.5194E-04,5.8300E-06,6.3297E-06,7.9914E-04,6.5108E-07,1.6085E-05,1.2943E-01,2.1009E-05,9.1619E-03,7.0144E-02,3.1067E-05,5.3310E-03,4.8272E-02,4.3318E-04,1.1815E-03,4.7493E-02,1.5625E-03,1.7757E-03,73.013,0.087,0.500,SSFRLIKE,11.35,0.10,-0.05,0.20,FUV+WISE4,null,-21.714,0,"<a href=""/data/WISE/z0MGS/images/PGC11425.html"">Summary</a>"
20,0.011262,7.703931,NGC2253,1.0092420900E+02,6.5206250000E+01,PGC19501,19501,100.924210,65.206253,150.163361,23.662661,gauss15,1,1,1,1,1,1,95.1,107.8,0.609,0.609,2.9018E-04,3.6131E-04,2.8914E-04,1.0947E-03,0.00334,0.10037,0.00383,0.05294,1.6618E-02,2.2154E-02,1.2646E-01,1.3530E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.014,0.002,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,2.4602E-03,3.0417E-06,3.5726E-06,3.5848E-03,3.0173E-06,9.3374E-06,6.3485E-02,1.2879E-05,8.0489E-04,3.9715E-02,2.2676E-05,4.3403E-04,2.2045E-01,2.9206E-04,3.2854E-04,3.7620E-01,1.0676E-03,1.1423E-03,54.601,0.116,0.307,SSFRLIKE,10.58,0.10,0.61,0.20,FUV+WISE4,0.34,-21.308,0,"<a href=""/data/WISE/z0MGS/images/PGC19501.html"">Summary</a>"
21,0.003330,166.649193,NGC2347,1.0901631150E+02,6.4710785800E+01,PGC20539,20539,109.016312,64.710785,151.384155,26.940266,gauss15,1,1,1,1,1,1,469.0,466.9,0.723,0.723,1.6259E-04,6.4927E-04,1.4006E-04,3.0871E-03,0.00401,0.20341,0.00357,0.11143,1.8855E-02,2.9795E-02,1.3072E-01,1.3613E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.117,0.022,0,0,0.056,0.007,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,1.8607E-03,1.8337E-06,6.3268E-06,3.1674E-03,1.7240E-06,2.9178E-05,6.5278E-02,1.8269E-05,1.8300E-03,3.8182E-02,2.5907E-05,1.0181E-03,1.4440E-01,3.3454E-04,4.2196E-04,1.8426E-01,1.2735E-03,1.3263E-03,73.114,0.119,0.414,SSFRLIKE,10.98,0.10,0.59,0.20,FUV+WISE4,0.05,-21.599,0,"<a href=""/data/WISE/z0MGS/images/PGC20539.html"">Summary</a>"
22,0.039575,-166.742104,NGC2410,1.1375944800E+02,3.2822139000E+01,PGC21336,21336,113.759445,32.822128,186.514587,22.866478,gauss15,0,0,1,1,1,1,null,null,null,null,null,null,null,null,0.00321,0.26897,0.00404,0.14609,2.1376E-02,3.6823E-02,1.6139E-01,1.7470E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.063,0.015,0,0,0.036,0.005,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,null,null,null,null,null,null,6.4947E-02,1.9535E-05,2.7953E-03,4.7140E-02,3.7029E-05,1.5539E-03,1.8381E-01,5.0232E-04,6.1044E-04,3.6637E-01,1.7193E-03,1.8612E-03,67.143,0.080,0.200,W4W1,10.58,0.10,0.80,0.20,WISE4,null,-21.300,0,"<a href=""/data/WISE/z0MGS/images/PGC21336.html"">Summary</a>"
23,0.125081,57.438102,NGC2480,1.1929344000E+02,2.3779758800E+01,PGC22289,22289,119.293472,23.779778,197.589722,24.473642,gauss15,0,0,1,1,1,1,null,null,null,null,null,null,null,null,0.00339,0.25081,0.00507,0.13622,2.2801E-02,5.7920E-02,1.7378E-01,1.9260E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,1.7538E-01,1,null,null,null,null,null,null,1.1727E-02,1.4250E-05,1.1705E-03,7.0770E-03,2.3703E-05,6.4469E-04,1.8908E-02,2.9058E-04,4.1834E-04,6.7102E-02,1.0057E-03,1.1146E-03,34.056,0.185,0.200,W4W1,9.25,0.11,-0.53,0.20,WISE4,null,-18.704,1,"<a href=""/data/WISE/z0MGS/images/PGC22289.html"">Summary</a>"
24,0.351967,4.247335,NGC2486,1.1948529000E+02,2.5160775900E+01,PGC22317,22317,119.485298,25.160873,196.225616,25.109526,gauss15,0,0,1,1,1,1,null,null,null,null,null,null,null,null,0.00331,0.17153,0.00406,0.09261,2.4784E-02,3.0086E-02,1.6344E-01,1.7854E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.048,0.024,0,0,0.010,0.004,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,null,null,null,null,null,null,2.6487E-02,1.4832E-05,1.1970E-03,1.6033E-02,2.5630E-05,6.5169E-04,2.3944E-02,3.3928E-04,3.8361E-04,2.0074E-02,1.1386E-03,1.2438E-03,67.639,0.093,0.500,W4W1,10.60,0.10,-0.45,0.20,WISE4,null,-20.355,0,"<a href=""/data/WISE/z0MGS/images/PGC22317.html"">Summary</a>"
25,0.106769,-71.113775,NGC2487,1.1958532800E+02,2.5149202300E+01,PGC22343,22343,119.585297,25.149212,196.271347,25.190857,gauss15,0,0,1,1,1,1,null,null,null,null,null,null,null,null,0.00261,0.03408,0.00377,0.01924,2.3033E-02,2.5792E-02,1.7957E-01,1.8966E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.217,0.298,1,0,0.107,0.108,0,0,0.011,0.003,0,0,0.000,0.000,0,0.0000E+00,0,null,null,null,null,null,null,5.0560E-02,2.1019E-05,3.2949E-04,2.6156E-02,4.0289E-05,1.9101E-04,6.8688E-02,5.3758E-04,5.9499E-04,6.3323E-02,2.0656E-03,2.1817E-03,70.632,0.090,0.461,W4W1,10.88,0.10,0.08,0.20,WISE4,null,-21.249,0,"<a href=""/data/WISE/z0MGS/images/PGC22343.html"">Summary</a>"
26,1.944063,29.089534,NGC2623,1.2959998950E+02,2.5754098100E+01,PGC24288,24288,129.600281,25.754570,198.839523,33.973431,gauss15,1,1,1,1,1,1,2478.6,4248.0,0.362,0.362,5.6852E-05,4.0147E-03,7.3058E-05,2.5435E-02,0.00297,0.06261,0.00367,0.03463,2.3615E-02,2.9914E-02,1.8351E-01,1.9719E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0.0000E+00,0,6.7651E-04,7.7086E-07,4.6278E-05,1.2572E-03,8.3836E-07,2.7797E-04,2.8132E-02,2.3051E-05,7.2043E-04,2.6307E-02,4.6217E-05,4.0646E-04,2.0148E-01,6.1579E-04,6.8720E-04,1.3003E+00,2.1735E-03,2.3355E-03,96.650,0.086,0.200,SSFRLIKE,10.54,0.10,1.57,0.20,FUV+WISE4,1.33,-21.861,0,"<a href=""/data/WISE/z0MGS/images/PGC24288.html"">Summary</a>"
27,0.571022,41.279904,NGC2639,1.3090842150E+02,5.0205412900E+01,PGC24506,24506,130.908585,50.205532,168.874069,38.185360,gauss15,1,1,1,1,1,1,1363.3,2786.9,0.205,0.205,5.7269E-05,1.7789E-04,7.4943E-05,7.3456E-04,0.00315,0.03423,0.00301,0.01918,1.8250E-02,3.5322E-02,1.3512E-01,1.5511E-01,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,0,0.000,0.000,0,2.0349E-02,0,5.9655E-04,6.2566E-07,1.5118E-06,1.5730E-03,6.5187E-07,6.4981E-06,1.4872E-01,1.8108E-05,3.0528E-04,8.3714E-02,2.7149E-05,1.7382E-04,1.3172E-01,3.6329E-04,4.6601E-04,1.7447E-01,1.2256E-03,1.4070E-03,49.295,0.129,0.500,SSFRLIKE,11.07,0.10,0.15,0.20,FUV+WISE4,-0.45,-21.115,1,"<a href=""/data/WISE/z0MGS/images/PGC24506.html"">Summary</a>"
